Date,Adj Close
1/23/2014,83.970673
1/24/2014,82.134865
1/27/2014,82.195488
1/28/2014,82.827621
1/29/2014,82.360008
1/30/2014,81.39016
1/31/2014,79.805466
2/3/2014,77.978317
2/4/2014,77.952362
2/5/2014,77.571342
2/6/2014,78.312607
2/7/2014,78.992821
2/10/2014,78.068428
2/11/2014,79.219559
2/12/2014,79.428864
2/13/2014,79.734085
2/14/2014,82.071251
2/18/2014,82.036392
2/19/2014,81.931709
2/20/2014,83.170067
2/21/2014,82.873573
2/24/2014,84.10321
2/25/2014,83.989838
2/26/2014,83.536354
2/27/2014,83.579948
2/28/2014,83.954933
3/3/2014,83.283447
3/4/2014,84.172966
3/5/2014,81.800926
3/6/2014,81.766029
3/7/2014,82.838692
3/10/2014,83.283447
3/11/2014,81.98407
3/12/2014,82.15847
3/13/2014,81.661385
3/14/2014,81.51313
3/17/2014,82.254379
3/18/2014,82.594521
3/19/2014,81.739876
3/20/2014,82.481148
3/21/2014,82.245659
3/24/2014,82.53347
3/25/2014,82.768921
3/26/2014,82.585785
3/27/2014,83.92878
3/28/2014,85.202011
3/31/2014,85.184578
4/1/2014,85.228172
4/2/2014,85.420036
4/3/2014,85.402603
4/4/2014,84.905502
4/7/2014,84.399704
4/8/2014,84.984001
4/9/2014,84.879364
4/10/2014,84.399704
4/11/2014,84.347382
4/14/2014,85.341545
4/15/2014,86.056671
4/16/2014,87.155487
4/17/2014,87.574081
4/21/2014,88.018829
4/22/2014,87.530472
4/23/2014,87.643845
4/24/2014,87.21653
4/25/2014,87.565361
4/28/2014,88.228127
4/29/2014,88.472313
4/30/2014,89.309525
5/1/2014,88.437431
5/2/2014,88.960678
5/5/2014,89.745544
5/6/2014,89.536263
5/7/2014,89.919968
5/8/2014,89.23101
5/9/2014,89.511986
5/12/2014,89.75782
5/13/2014,89.871964
5/14/2014,89.810501
5/15/2014,88.484703
5/16/2014,88.449593
5/19/2014,88.563744
5/20/2014,88.388153
5/21/2014,89.582214
5/22/2014,89.11689
5/23/2014,88.958847
5/27/2014,88.993958
5/28/2014,88.730568
5/29/2014,88.91494
5/30/2014,88.265221
6/2/2014,87.747208
6/3/2014,88.142311
6/4/2014,87.835022
6/5/2014,88.282799
6/6/2014,89.204666
6/9/2014,89.134438
6/10/2014,89.081764
6/11/2014,89.511986
6/12/2014,89.25737
6/13/2014,90.126579
6/16/2014,90.36364
6/17/2014,89.924652
6/18/2014,90.196823
6/19/2014,90.109024
6/20/2014,91.162628
6/23/2014,91.645531
6/24/2014,90.196823
6/25/2014,89.678795
6/26/2014,89.582214
6/27/2014,88.862251
6/30/2014,88.396927
7/1/2014,88.993958
7/2/2014,89.178345
7/3/2014,90.073898
7/7/2014,90.126579
7/8/2014,90.28463
7/9/2014,90.916786
7/10/2014,90.056343
7/11/2014,89.327591
7/14/2014,90.152916
7/15/2014,89.898293
7/16/2014,91.10994
7/17/2014,89.828056
7/18/2014,90.196823
7/21/2014,90.50412
7/22/2014,90.908005
7/23/2014,91.53138
7/24/2014,91.557724
7/25/2014,90.591911
7/28/2014,91.636742
7/29/2014,90.916786
7/30/2014,90.653381
7/31/2014,86.869209
8/1/2014,86.7463
8/4/2014,87.914017
8/5/2014,86.219482
8/6/2014,86.904327
8/7/2014,86.280937
8/8/2014,87.571594
8/11/2014,87.288689
8/12/2014,87.076508
8/13/2014,87.606972
8/14/2014,87.606972
8/15/2014,87.553932
8/18/2014,87.987129
8/19/2014,87.960617
8/20/2014,88.146286
8/21/2014,87.774948
8/22/2014,87.085342
8/25/2014,87.306366
8/26/2014,88.093224
8/27/2014,87.995979
8/28/2014,88.031349
8/29/2014,87.934082
9/2/2014,87.076508
9/3/2014,87.624657
9/4/2014,86.961578
9/5/2014,87.757263
9/8/2014,86.439941
9/9/2014,86.103966
9/10/2014,85.591171
9/11/2014,85.785706
9/12/2014,84.68055
9/15/2014,85.131462
9/16/2014,86.139359
9/17/2014,85.82991
9/18/2014,85.414375
9/19/2014,85.865273
9/22/2014,85.352486
9/23/2014,84.901573
9/24/2014,84.715919
9/25/2014,83.327835
9/26/2014,84.371101
9/29/2014,83.487
9/30/2014,83.151039
10/1/2014,82.09893
10/2/2014,82.487953
10/3/2014,83.036087
10/6/2014,83.566559
10/7/2014,82.549843
10/8/2014,83.646141
10/9/2014,81.179459
10/10/2014,80.984947
10/13/2014,80.313019
10/14/2014,80.056633
10/15/2014,79.76487
10/16/2014,80.100822
10/17/2014,80.640144
10/20/2014,81.135246
10/21/2014,82.797386
10/22/2014,82.337639
10/23/2014,83.204086
10/24/2014,83.540054
10/27/2014,82.850433
10/28/2014,84.079361
10/29/2014,83.628448
10/30/2014,83.504669
10/31/2014,85.502785
11/3/2014,84.22081
11/4/2014,83.566559
11/5/2014,84.052818
11/6/2014,85.104935
11/7/2014,86.013237
11/10/2014,85.73719
11/11/2014,85.852951
11/12/2014,84.935738
11/13/2014,84.294579
11/14/2014,84.677498
11/17/2014,84.69529
11/18/2014,84.481575
11/19/2014,85.140564
11/20/2014,85.32756
11/21/2014,86.209145
11/24/2014,85.238503
11/25/2014,84.401436
11/26/2014,84.1343
11/28/2014,80.625717
12/1/2014,82.237518
12/2/2014,83.876038
12/3/2014,84.552818
12/4/2014,84.036346
12/5/2014,83.546562
12/8/2014,81.658684
12/9/2014,81.373741
12/10/2014,78.960495
12/11/2014,79.432457
12/12/2014,77.117149
12/15/2014,77.384315
12/16/2014,76.947968
12/17/2014,79.272156
12/18/2014,81.177834
12/19/2014,83.386269
12/22/2014,83.110214
12/23/2014,84.232231
12/24/2014,83.510941
12/26/2014,83.003365
12/29/2014,82.878685
12/30/2014,82.834152
12/31/2014,82.326576
1/2/2015,82.664955
1/5/2015,80.403091
1/6/2015,79.975655
1/7/2015,80.786011
1/8/2015,82.130669
1/9/2015,82.014908
1/12/2015,80.438721
1/13/2015,80.144859
1/14/2015,79.913315
1/15/2015,79.218727
1/16/2015,81.142197
1/20/2015,81.115494
1/21/2015,81.810081
1/22/2015,82.7006
1/23/2015,80.937393
1/26/2015,81.712135
1/27/2015,80.990829
1/28/2015,78.319321
1/29/2015,77.989845
1/30/2015,77.847359
2/2/2015,79.770844
2/3/2015,82.148483
2/4/2015,81.444977
2/5/2015,82.246414
2/6/2015,82.09391
2/9/2015,82.147728
2/10/2015,81.654297
2/11/2015,81.28643
2/12/2015,82.874474
2/13/2015,83.771683
2/17/2015,83.484573
2/18/2015,81.654297
2/19/2015,80.245674
2/20/2015,80.676323
2/23/2015,79.859871
2/24/2015,80.22773
2/25/2015,80.389221
2/26/2015,79.536873
2/27/2015,79.438187
3/2/2015,78.989586
3/3/2015,78.61277
3/4/2015,78.21801
3/5/2015,77.823219
3/6/2015,76.827332
3/9/2015,76.405655
3/10/2015,75.598167
3/11/2015,75.382843
3/12/2015,75.562271
3/13/2015,75.248268
3/16/2015,76.046768
3/17/2015,75.436684
3/18/2015,77.222107
3/19/2015,75.73275
3/20/2015,75.849373
3/23/2015,76.647903
3/24/2015,75.831421
3/25/2015,76.136497
3/26/2015,75.652008
3/27/2015,74.988083
3/30/2015,76.827332
3/31/2015,76.262108
4/1/2015,75.777618
4/2/2015,75.634056
4/6/2015,76.378723
4/7/2015,76.93499
4/8/2015,75.418724
4/9/2015,75.948082
4/10/2015,76.764534
4/13/2015,76.567146
4/14/2015,77.724525
4/15/2015,79.025467
4/16/2015,78.711449
4/17/2015,77.993698
4/20/2015,78.271835
4/21/2015,77.948822
4/22/2015,78.469215
4/23/2015,78.540993
4/24/2015,78.029587
4/27/2015,78.065483
4/28/2015,78.774261
4/29/2015,78.837074
4/30/2015,78.388466
5/1/2015,79.716316
5/4/2015,79.9496
5/5/2015,79.500999
5/6/2015,79.124168
5/7/2015,78.594818
5/8/2015,79.841934
5/11/2015,78.50309
5/12/2015,78.720184
5/13/2015,78.304062
5/14/2015,78.674965
5/15/2015,79.018715
5/18/2015,78.566406
5/19/2015,78.693054
5/20/2015,78.819695
5/21/2015,78.892067
5/22/2015,78.267899
5/26/2015,77.20948
5/27/2015,76.992363
5/28/2015,76.992363
5/29/2015,77.073784
6/1/2015,77.010475
6/2/2015,77.019493
6/3/2015,76.84761
6/4/2015,76.187248
6/5/2015,76.241524
6/8/2015,76.757172
6/9/2015,76.512917
6/10/2015,77.082832
6/11/2015,76.974274
6/12/2015,76.006317
6/15/2015,75.734947
6/16/2015,76.603386
6/17/2015,76.648621
6/18/2015,77.327087
6/19/2015,77.082832
6/22/2015,77.046646
6/23/2015,76.956177
6/24/2015,76.603386
6/25/2015,75.924919
6/26/2015,75.861595
6/29/2015,74.920784
6/30/2015,75.264526
7/1/2015,74.513702
7/2/2015,75.210274
7/6/2015,74.658447
7/7/2015,74.966026
7/8/2015,74.151863
7/9/2015,73.817146
7/10/2015,74.377998
7/13/2015,74.558937
7/14/2015,75.183121
7/15/2015,74.866516
7/16/2015,75.002213
7/17/2015,74.730835
7/20/2015,73.961891
7/21/2015,73.871429
7/22/2015,73.989037
7/23/2015,73.401016
7/24/2015,72.315475
7/27/2015,71.700325
7/28/2015,74.613213
7/29/2015,75.210274
7/30/2015,75.092674
7/31/2015,71.655106
8/3/2015,70.614777
8/4/2015,69.809662
8/5/2015,69.809662
8/6/2015,70.641922
8/7/2015,69.502106
8/10/2015,71.238976
8/11/2015,70.755043
8/12/2015,71.942039
8/13/2015,71.814232
8/14/2015,71.549423
8/17/2015,71.923782
8/18/2015,71.129402
8/19/2015,69.604553
8/20/2015,68.088829
8/21/2015,65.860886
8/24/2015,62.747272
8/25/2015,62.73814
8/26/2015,66.198738
8/27/2015,68.344482
8/28/2015,68.545364
8/31/2015,68.700584
9/1/2015,65.815239
9/2/2015,66.865295
9/3/2015,67.376625
9/4/2015,66.162216
9/8/2015,67.111816
9/9/2015,65.742195
9/10/2015,66.216995
9/11/2015,66.372231
9/14/2015,66.189606
9/15/2015,66.527443
9/16/2015,67.8423
9/17/2015,67.988403
9/18/2015,66.363091
9/21/2015,67.011383
9/22/2015,66.417885
9/23/2015,66.016129
9/24/2015,66.40876
9/25/2015,66.865295
9/28/2015,66.290047
9/29/2015,66.627884
9/30/2015,67.887955
10/1/2015,67.623154
10/2/2015,69.284973
10/5/2015,70.13414
10/6/2015,71.120277
10/7/2015,72.316414
10/8/2015,73.07428
10/9/2015,72.371201
10/12/2015,72.407722
10/13/2015,72.279915
10/14/2015,73.192986
10/15/2015,74.398254
10/16/2015,75.311348
10/19/2015,73.950836
10/20/2015,73.804741
10/21/2015,73.23864
10/22/2015,75.685707
10/23/2015,75.767876
10/26/2015,74.160866
10/27/2015,74.042145
10/28/2015,75.128716
10/29/2015,75.083069
10/30/2015,75.548729
11/2/2015,77.867989
11/3/2015,79.301521
11/4/2015,78.507141
11/5/2015,77.43882
11/6/2015,77.12838
11/9/2015,75.479698
11/10/2015,75.848122
11/11/2015,75.175758
11/12/2015,73.140251
11/13/2015,71.933685
11/16/2015,74.512611
11/17/2015,73.64682
11/18/2015,74.365242
11/19/2015,73.959984
11/20/2015,73.49025
11/23/2015,73.941551
11/24/2015,75.41523
11/25/2015,74.834976
11/27/2015,74.816551
11/30/2015,75.212616
12/1/2015,75.424446
12/2/2015,73.269203
12/3/2015,72.219215
12/4/2015,72.633675
12/7/2015,70.73632
12/8/2015,68.73764
12/9/2015,69.658699
12/10/2015,69.713959
12/11/2015,68.470543
12/14/2015,70.027115
12/15/2015,73.158676
12/16/2015,72.90078
12/17/2015,71.804726
12/18/2015,71.178413
12/21/2015,71.160004
12/22/2015,71.519218
12/23/2015,73.858673
12/24/2015,73.066574
12/28/2015,72.523155
12/29/2015,72.909988
12/30/2015,71.942886
12/31/2015,71.795525
1/4/2016,71.344223
1/5/2016,71.952095
1/6/2016,71.353424
1/7/2016,70.211334
1/8/2016,68.792915
1/11/2016,67.871864
1/12/2016,69.26265
1/13/2016,69.677116
1/14/2016,72.873146
1/15/2016,71.454742
1/19/2016,70.367905
1/20/2016,67.402138
1/21/2016,68.249496
1/22/2016,70.524475
1/25/2016,68.138977
1/26/2016,70.644211
1/27/2016,69.345558
1/28/2016,70.911324
1/29/2016,71.703423
2/1/2016,70.266586
2/2/2016,68.700806
2/3/2016,72.283684
2/4/2016,73.527084
2/5/2016,73.757355
2/8/2016,74.752075
2/9/2016,74.426796
2/10/2016,73.748322
2/11/2016,73.980682
2/12/2016,75.309731
2/16/2016,75.486305
2/17/2016,76.211243
2/18/2016,76.629463
2/19/2016,76.675941
2/22/2016,76.573723
2/23/2016,75.495605
2/24/2016,75.765137
2/25/2016,76.220543
2/26/2016,75.978897
2/29/2016,74.491852
3/1/2016,75.542068
3/2/2016,76.861824
3/3/2016,76.583015
3/4/2016,76.480774
3/7/2016,78.497581
3/8/2016,76.796776
3/9/2016,76.583015
3/10/2016,76.378532
3/11/2016,76.387833
3/14/2016,76.592308
3/15/2016,76.973358
3/16/2016,77.019844
3/17/2016,78.162987
3/18/2016,78.255936
3/21/2016,77.716888
3/22/2016,78.181595
3/23/2016,77.8377
3/24/2016,78.051468
3/28/2016,78.274529
3/29/2016,78.56263
3/30/2016,78.553337
3/31/2016,77.689003
4/1/2016,77.103477
4/4/2016,77.289368
4/5/2016,76.406425
4/6/2016,77.428772
4/7/2016,76.55513
4/8/2016,77.335815
4/11/2016,77.438065
4/12/2016,78.395348
4/13/2016,78.841476
4/14/2016,79.399109
4/15/2016,78.971588
4/18/2016,79.724403
4/19/2016,80.124054
4/20/2016,80.672401
4/21/2016,80.663109
4/22/2016,81.350861
4/25/2016,81.164978
4/26/2016,81.443794
4/27/2016,82.215195
4/28/2016,81.815567
4/29/2016,82.159447
5/2/2016,82.837914
5/3/2016,81.889908
5/4/2016,81.731926
5/5/2016,81.82486
5/6/2016,82.261681
5/9/2016,82.317444
5/10/2016,83.637199
5/11/2016,83.234192
5/12/2016,84.040199
5/13/2016,83.093613
5/16/2016,83.94648
5/17/2016,83.908997
5/18/2016,83.740295
5/19/2016,84.452576
5/20/2016,84.105804
5/23/2016,83.974594
5/24/2016,84.040199
5/25/2016,84.593155
5/26/2016,84.162041
5/27/2016,84.358849
5/31/2016,83.431015
6/1/2016,83.637199
6/2/2016,82.971779
6/3/2016,82.821823
6/6/2016,83.730927
6/7/2016,85.014915
6/8/2016,85.08989
6/9/2016,84.977417
6/10/2016,84.33075
6/13/2016,84.902435
6/14/2016,84.75248
6/15/2016,84.499435
6/16/2016,85.492889
6/17/2016,85.024269
6/20/2016,85.399178
6/21/2016,85.783432
6/22/2016,85.446022
6/23/2016,86.036484
6/24/2016,83.777786
6/27/2016,83.281059
6/28/2016,85.202362
6/29/2016,86.655037
6/30/2016,87.854675
7/1/2016,87.948395
7/5/2016,87.179871
7/6/2016,88.182701
7/7/2016,87.123642
7/8/2016,87.667236
7/11/2016,87.995247
7/12/2016,88.988701
7/13/2016,88.923096
7/14/2016,88.988701
7/15/2016,89.148033
7/18/2016,88.866875
7/19/2016,88.538841
7/20/2016,88.032738
7/21/2016,87.957771
7/22/2016,88.107719
7/25/2016,86.411354
7/26/2016,85.783432
7/27/2016,85.202362
7/28/2016,84.536926
7/29/2016,83.36541
8/1/2016,80.469414
8/2/2016,81.575325
8/3/2016,81.997078
8/4/2016,81.987701
8/5/2016,82.062675
8/8/2016,83.028
8/9/2016,83.131104
8/10/2016,81.675484
8/11/2016,81.968498
8/12/2016,83.036575
8/15/2016,82.998772
8/16/2016,83.102745
8/17/2016,83.282341
8/18/2016,84.038498
8/19/2016,82.989326
8/22/2016,83.168915
8/23/2016,82.913696
8/24/2016,83.197266
8/25/2016,82.667946
8/26/2016,82.488358
8/29/2016,83.027115
8/30/2016,82.724655
8/31/2016,82.365486
9/1/2016,82.081924
9/2/2016,82.630135
9/6/2016,83.717133
9/7/2016,83.405212
9/8/2016,84.17083
9/9/2016,82.081924
9/12/2016,82.507263
9/13/2016,80.541229
9/14/2016,79.964653
9/15/2016,80.418358
9/16/2016,79.42588
9/19/2016,79.236839
9/20/2016,78.017517
9/21/2016,78.735886
9/22/2016,78.96273
9/23/2016,78.877663
9/26/2016,78.509026
9/27/2016,78.679169
9/28/2016,82.138641
9/29/2016,81.722748
9/30/2016,82.497803
10/3/2016,82.280418
10/4/2016,81.524239
10/5/2016,82.233154
10/6/2016,82.270966
10/7/2016,81.987404
10/10/2016,83.594261
10/11/2016,82.93261
10/12/2016,82.356033
10/13/2016,81.817268
10/14/2016,81.798355
10/17/2016,81.798355
10/18/2016,82.015755
10/19/2016,82.393837
10/20/2016,82.431648
10/21/2016,81.873985
10/24/2016,82.148094
10/25/2016,81.968498
10/26/2016,82.318222
10/27/2016,82.157539
10/28/2016,80.134796
10/31/2016,78.754776
11/1/2016,79.066711
11/2/2016,78.877663
11/3/2016,79.076164
11/4/2016,78.991089
11/7/2016,80.768089
11/8/2016,81.349762
11/9/2016,82.246132
11/10/2016,83.008995
11/11/2016,81.693039
11/14/2016,81.321159
11/15/2016,82.789665
11/16/2016,81.769341
11/17/2016,81.273476
11/18/2016,81.321159
11/21/2016,82.474991
11/22/2016,82.656166
11/23/2016,82.885025
11/25/2016,83.075745
11/28/2016,82.45591
11/29/2016,81.912376
11/30/2016,83.247398
12/1/2016,83.19017
12/2/2016,82.999451
12/5/2016,83.419037
12/6/2016,83.495316
12/7/2016,83.981644
12/8/2016,84.220032
12/9/2016,84.868469
12/12/2016,86.756554
12/13/2016,88.28228
12/14/2016,86.37513
12/15/2016,86.670731
12/16/2016,86.947266
12/19/2016,86.222549
12/20/2016,86.232086
12/21/2016,86.089043
12/22/2016,86.651665
12/23/2016,86.499084
12/27/2016,86.537231
12/28/2016,86.108124
12/29/2016,86.1558
12/30/2016,86.069984
1/3/2017,86.670731
1/4/2017,85.717155
1/5/2017,84.439362
1/6/2017,84.391678
1/9/2017,82.999451
1/10/2017,81.940979
1/11/2017,82.780128
1/12/2017,82.331947
1/13/2017,82.341484
1/17/2017,83.304596
1/18/2017,82.274727
1/19/2017,80.7967
1/20/2017,81.90284
1/23/2017,81.025551
1/24/2017,81.139969
1/25/2017,81.378365
1/26/2017,81.626305
1/27/2017,81.540489
1/30/2017,80.920662
1/31/2017,79.995682
2/1/2017,79.089783
2/2/2017,79.576103
2/3/2017,79.661919
2/6/2017,79.442604
2/7/2017,78.927681
2/8/2017,78.408043
2/9/2017,78.754463
2/10/2017,79.408821
2/13/2017,79.870728
2/14/2017,79.697517
2/15/2017,80.024696
2/16/2017,79.197121
2/17/2017,78.67749
2/21/2017,78.802574
2/22/2017,77.878769
2/23/2017,78.696724
2/24/2017,78.023125
2/27/2017,78.465782
2/28/2017,78.254066
3/1/2017,79.889977
3/2/2017,80.159431
3/3/2017,79.351089
3/6/2017,79.707146
3/7/2017,79.408821
3/8/2017,77.975006
3/9/2017,78.590874
3/10/2017,78.533142
3/13/2017,78.350296
3/14/2017,77.936508
3/15/2017,78.908432
3/16/2017,78.975792
3/17/2017,78.908432
3/20/2017,78.908432
3/21/2017,78.744843
3/22/2017,78.67749
3/23/2017,78.773712
3/24/2017,78.167465
3/27/2017,78.186707
3/28/2017,78.754463
3/29/2017,78.927681
3/30/2017,80.544334
3/31/2017,78.918053
4/3/2017,78.975792
4/4/2017,79.264481
4/5/2017,79.418457
4/6/2017,79.880356
4/7/2017,79.639778
4/10/2017,79.995827
4/11/2017,79.716759
4/12/2017,79.841858
4/13/2017,78.610123
4/17/2017,78.504272
4/18/2017,77.994255
4/19/2017,77.45536
4/20/2017,77.95575
4/21/2017,77.64782
4/24/2017,78.051987
4/25/2017,78.648621
4/26/2017,78.331047
4/27/2017,78.196335
4/28/2017,78.571632
5/1/2017,78.966171
5/2/2017,78.956551
5/3/2017,79.582031
5/4/2017,78.562004
5/5/2017,78.927681
5/8/2017,79.76487
5/9/2017,79.206734
5/10/2017,79.566162
5/11/2017,80.246124
5/12/2017,80.187843
5/15/2017,80.430695
5/16/2017,80.187843
5/17/2017,79.643867
5/18/2017,79.410736
5/19/2017,79.585587
5/22/2017,79.93528
5/23/2017,80.21698
5/24/2017,79.93528
5/25/2017,79.410736
5/26/2017,79.216454
5/30/2017,78.779335
5/31/2017,78.19651
6/1/2017,78.390778
6/2/2017,77.225113
6/5/2017,77.827377
6/6/2017,78.886185
6/7/2017,78.59478
6/8/2017,78.313072
6/9/2017,79.779861
6/12/2017,80.556969
6/13/2017,80.586113
6/14/2017,79.721573
6/15/2017,79.906143
6/16/2017,81.100945
6/19/2017,80.391838
6/20/2017,79.954712
6/21/2017,79.109612
6/22/2017,78.759911
6/23/2017,79.274742
6/26/2017,78.915329
6/27/2017,78.789047
6/28/2017,79.197029
6/29/2017,78.390778
6/30/2017,78.419922
7/3/2017,79.750717
7/5/2017,78.536484
7/6/2017,77.827377
7/7/2017,77.924515
7/10/2017,77.866234
7/11/2017,78.29364
7/12/2017,78.643349
7/13/2017,78.653061
7/14/2017,78.954185
7/17/2017,78.546211
7/18/2017,78.29364
7/19/2017,78.536484
7/20/2017,78.546211
7/21/2017,77.827377
7/24/2017,77.584534
7/25/2017,77.973083
7/26/2017,78.070229
7/27/2017,78.517059
7/28/2017,77.32225
7/31/2017,77.749664
8/1/2017,77.875946
8/2/2017,78.29364
8/3/2017,78.18679
8/4/2017,77.914803
8/7/2017,77.866234
8/8/2017,77.671959
8/9/2017,77.914803
8/10/2017,77.453827
8/11/2017,76.70842
8/14/2017,76.728043
8/15/2017,76.541679
8/16/2017,75.982628
8/17/2017,74.795853
8/18/2017,75.168564
8/21/2017,74.913551
8/22/2017,75.26664
8/23/2017,75.139137
8/24/2017,74.86451
8/25/2017,75.247032
8/28/2017,75.001823
8/29/2017,74.982208
8/30/2017,74.638931
8/31/2017,74.86451
9/1/2017,75.099907
9/5/2017,75.698196
9/6/2017,77.267479
9/7/2017,77.512672
9/8/2017,77.306709
9/11/2017,77.728455
9/12/2017,77.973648
9/13/2017,78.238464
9/14/2017,78.552322
9/15/2017,78.532707
9/18/2017,78.552322
9/19/2017,78.679832
9/20/2017,79.003494
9/21/2017,78.356163
9/22/2017,78.385582
9/25/2017,79.42524
9/26/2017,79.336967
9/27/2017,79.8666
9/28/2017,80.612007
9/29/2017,80.406036
10/2/2017,80.062752
10/3/2017,80.190262
10/4/2017,80.219688
10/5/2017,80.445259
10/6/2017,80.14122
10/9/2017,80.45507
10/10/2017,80.680664
10/11/2017,81.01413
10/12/2017,80.847397
10/13/2017,80.827789
