Date,Adj Close
3/6/2018,62.03
3/5/2018,62.57
3/4/2018,61.56
3/2/2018,61.25
3/1/2018,60.99
2/28/2018,61.64
2/27/2018,63.01
2/26/2018,63.91
2/23/2018,63.55
2/22/2018,62.77
2/21/2018,61.68
2/20/2018,61.9
2/19/2018,62.38
2/18/2018,61.72
2/16/2018,61.68
2/15/2018,61.34
2/14/2018,60.6
2/13/2018,59.19
2/12/2018,59.29
2/9/2018,59.2
2/8/2018,61.15
2/7/2018,61.79
2/6/2018,63.39
2/5/2018,64.15
,
,Highest:65.40
